Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr22;Attr23;Attr24;Attr25;Attr26;Attr28;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;Class;Sample
-0,20377;0,47224;-0,013116;0,96832;-63,806;-0,20377;-0,1906;1,1096;0,90202;0,524;-0,1906;-0,46033;-0,10587;-0,1906;-1290,4;-0,28286;2,1176;-0,1906;-0,15106;63,866;-0,17078;-0,1615;-0,1906;0,524;-0,31076;-0,021894;0,36464;-0,15106;108,04;3,3785;-0,36164;-0,17078;1,2775;0,5822;-0,13535;0,03882;-0,13648;-0,13535;111,33;47,463;-0,92298;0,43509;57,608;-0,2278;-0,18054;0,84899;0,41404;0,29599;0,87469;0,97183;-0,10863;-0,38888;1,1086;0,11106;5,7151;7,6902;119,77;3,0474;2,1062;B;U
0;0,4093;0,42509;2,0386;32,907;-0,40985;-0,40985;1,4432;0,79991;0,5907;-0,40985;-1,0013;-0,48804;-0,40985;-382,69;-0,95378;2,4432;-0,40985;-0,51237;128,03;-0,40985;0;-0,35313;0,58689;0,047542;2,5669;0,21611;-0,51237;100,19;3,768;3,768;-0,69119;1,1324;0,5907;-0,86409;0,59066;-0,034949;-0,51237;270,42;142,4;0;1,3531;66,403;-0,42931;-0,53669;2,0386;0,4093;0,2654;3,5669;3,5669;-0,86409;0;1,3619;0;2,851;2,5633;186,77;1,9543;4,8302;B;T
-0,1589;0,72936;-0,34443;0,52776;-73,966;-0,21964;-0,1589;0,37105;1,1776;0,27063;-0,14365;-0,21786;-0,085623;-0,1589;-2640,2;-0,13825;1,3711;-0,1589;-0,13493;0,092829;-0,14682;-0,13493;-0,86105;0,25603;-0,13825;-0,55999;0,61846;-0,12198;153,14;2,3837;2,3837;-0,56146;1,5957;0,27063;-0,47677;0,002173;-0,27393;-0,12467;118,81;118,72;-530,54;0,002584;0,062879;-0,20489;-0,17398;0,52776;0,72936;0,41951;0,43999;0,43999;-0,47615;-0,58715;1,0896;0;3932;3,0744;226,06;1,6146;1,9146;B;T
-0,12815;0,33685;0,42144;3,7305;85,872;0;-0,12815;1,9687;1,1847;0,66316;-0,095037;-0,83025;-0,10817;-0,12815;-959,44;-0,38043;2,9687;-0,12815;-0,10817;6,1958;-0,14294;-0,10817;0,17356;0,38684;-0,38043;0,9934;-0,050466;-0,10808;41,296;10,907;4,9979;-0,49906;1,5591;0,66316;-0,42124;2,5682;-0,078554;-0,12065;55,271;49,075;-6,3722;2,6985;4,3601;-0,14294;-0,12065;1,7093;0,15435;0,09168;1,5632;1,5632;-0,15149;-0,19324;0,87501;0;58,911;7,4376;47,552;7,6758;2,7926;B;T
-0,1786;0,27595;0,321;2,2955;72,911;0;-0,1786;2,6239;0,76267;0,72405;-0,1786;-0,72078;-0,173;-0,1786;-763,38;-0,47813;3,6239;-0,1786;-0,23418;5,3903;-0,18262;-0,23418;-0,37433;0,68302;-0,47813;0,7444;0,012658;-0,23418;59,231;6,3442;5,6968;-0,76428;1,3934;0,72405;-1,0021;1,0779;-0,067653;-0,23945;144,38;138,99;-15,857;1,1234;2,6151;-0,22928;-0,30063;2,0612;0,24779;0,15763;1,6791;1,6791;-1,0021;-0,24667;1,1282;0;67,714;2,626;118,59;3,0779;1,7687;B;T
0,000274;0,65562;0,034398;1,0525;-49,475;-0,071895;0,000274;0,52525;1,2162;0,34436;0,009042;0,000418;0,000225;0,000274;873330;0,000418;1,5253;0,000274;0,000225;81,626;0,009042;0,000225;0,000274;0,25027;0,000418;0,11097;0,42848;0,007435;138,42;2,6368;2,6368;-0,51256;1,7378;0,34436;-0,42144;0,20514;2,4169;0,007435;166,72;85,092;0,001007;0,62;57,425;0,009042;0,007435;1,0525;0,65562;0,37924;1,1109;1,1109;-0,42142;0,000796;0,99478;0;4,4716;4,2895;196,76;1,8551;3,9234;B;T
-0,69891;3,1835;-1,9821;0,2589;-269,88;-1,6512;-0,69891;-0,68586;1,4112;-2,1834;-0,65075;-0,26132;-0,4697;-0,69891;-1753;-0,20821;0,31412;-0,69891;-0,49527;70,27;-0,65075;-0,49527;-0,91132;-2,1877;-0,20821;-6,4447;2,2471;-0,46114;322,88;1,1401;0,95781;-1,6123;2,3989;-2,1834;-1,1425;0,006498;-0,17264;-0,46114;174,61;104,34;-2,5726;0,10808;32,521;-0,68683;-0,48671;0,21751;2,6746;0,87715;-7,0992;-7,0992;-1,1425;0,3201;1,2711;0;5,1943;3,4983;691,78;0,52763;4,5883;B;T
0,059045;0,339;0,18041;2,1556;16,072;0;0,073548;1,9498;3,3675;0,661;0,076679;0,47111;0,03806;0,073548;965,43;0,37807;2,9498;0,073548;0,02184;3,8006;0,073764;0,017534;0,12424;0,5264;0,33529;0,27191;0,066281;0,02277;17,23;21,186;9,7563;0,060338;3,3844;0,66825;0,017918;0,74251;0,088018;0,021904;23,911;20,11;1,6839;0,96712;3,8696;0,019144;0,005685;0,99268;0,15612;0,047202;0,99626;1,0072;0,017945;0,089327;0,97725;0,010979;96,038;18,15;16,921;21,571;5,0756;B;T
-0,09378;0,43192;-0,13068;0,20783;-577,21;-0,13799;-0,09378;1,3153;0,042883;0,56808;-0,076639;-0,56849;-1,6796;-0,09378;-2188,7;-0,16676;2,3153;-0,09378;-2,1869;223,31;-0,076639;-2,1869;-0,22565;0,55628;-0,16676;-0,1353;9,9936;-1,7872;515,56;0,72958;0,27865;-0,073903;0,043713;0,83515;-1,7234;0,027504;-0,2623;-1,7872;253,2;29,886;-3,5744;0,18655;79,569;-0,098391;-2,2944;0,079378;0,16496;1,3707;0,58816;0,86466;-1,7234;-0,16508;2,7532;0,47012;1,6345;12,213;1404,1;0,25996;0,044398;B;T
-1,029;0,43746;0,34474;1,788;3,8408;0,000196;-1,029;1,2858;5,6333;0,56249;-1,0289;-2,3523;-0,18103;-1,029;-156,58;-2,3311;2,2859;-1,029;-0,18267;17,734;-1,029;-0,18267;-1,029;0,27199;-2,3311;1,5828;0,053349;-0,18265;23,965;15,23;15,23;-1,0293;5,6337;0,56249;-0,18271;0,31312;-0,0143;-0,18266;41,806;24,072;-3,7596;1,1624;14,994;-1,0382;-0,1843;1,788;0,43746;0,065659;2,5826;2,5826;-0,18272;-1,8294;1,1827;0;20,582;15,163;28,344;12,877;25,865;B;T
-0,25214;0,8703;0,068475;1,0923;4,5323;0;-0,25214;0,14887;1,3904;0,12956;-0,21816;-0,33996;-0,16915;-0,25214;-1350,6;-0,27025;1,149;-0,25214;-0,18134;10,98;-0,23387;-0,18134;-0,23835;0,12868;-0,27025;0,36077;0,62408;-0,18134;173,55;2,1946;1,8703;-0,16945;1,4096;0,21914;-0,12187;0,012035;-0,13373;-0,1682;210,33;199,35;-6,0282;0,068429;9,3791;-0,25081;-0,18038;0,93089;0,74168;0,45565;0,68262;1,1546;-0,12186;-1,9461;1,1548;0,69141;33,243;1,831;194,69;1,8747;7,3258;B;T
-0,34753;0,69486;0,17358;1,2512;-80,131;-0,4525;-0,34753;0,43853;1,9989;0,30472;-0,3263;-0,50294;-0,15735;-0,34753;-806,36;-0,45265;1,4391;-0,34753;-0,17386;125,27;-0,33338;-0,17386;-1,3053;-0,28567;-0,45265;1,2816;0,32664;-0,17386;108,04;3,3816;3,3627;-0,33521;2,01;0,30472;-0,1677;0,061152;-0,07711;-0,16678;150,15;24,888;-0,50659;1,054;107,16;-0,36638;-0,18329;1,2442;0,69099;0,29572;2,2499;2,2499;-0,16787;-1,1405;1,1625;0;2,9138;14,666;126,18;2,8928;14,759;B;T
0,14113;0,44893;-0,10991;0,75518;-44,823;-0,92037;0,14113;1,2275;2,0151;0,55107;0,18655;0,31436;0,092057;0,14113;883,34;0,4132;2,2275;0,14113;0,070037;21,013;0,18648;0,070037;-0,46477;-0,39406;0,4132;-0,16628;0,20674;0,078473;88,255;4,1405;4,1405;0,15726;2,0465;0,55107;0,078044;0,072047;0,064824;0,092541;55,551;34,538;1,2166;0,33045;22,779;0,1421;0,070521;0,75518;0,44893;0,24152;0,83372;0,83372;0,078611;0,2561;0,90828;0;17,371;10,568;81,318;4,4886;3,0486;B;T
-0,33348;0,24559;0,31715;2,3684;-40,853;0;-0,33348;3,0721;0,98957;0,75448;-0,2731;-1,4389;-0,33699;-0,33348;-268,8;-1,3579;4,0719;-0,33348;-0,33699;149,3;-0,31193;-0,33699;-0,28818;0,098825;-1,3579;0,70306;0,24335;-0,33699;213,8;5,7211;5,3991;-0,33549;1,0202;0,75448;-0,33903;0,29168;-0,026244;-0,31522;177,53;28,225;-0,82384;2,0382;111,43;-0,31193;-0,31522;2,2351;0,23176;0,17479;1,6726;1,6726;0,60015;-0,442;0,38872;0;2,4447;12,932;85,486;4,2697;2,1937;B;T
-0,73714;6,8376;-6,1841;0,074158;-631,73;-8,22;-0,73714;-0,85375;3,0296;-5,8376;-0,70077;-0,11036;-0,22981;-0,73714;-3584,7;-0,10182;0,14625;-0,73714;-0,24332;40,261;-0,70077;-0,24332;-1,4154;-7,7422;-0,10182;-12,251;2,2509;-0,23131;665,71;0,56224;0,54923;-0,63269;3,0547;-5,8376;-0,20884;0,002741;-0,34542;-0,23131;57,472;17,211;-2,2059;0,05277;32,479;-0,74168;-0,24482;0,072442;6,6795;1,7786;-11,565;-11,565;-0,20884;0,12627;1,2294;0;9,0659;21,207;804,74;0,45356;6,0017;B;T
-0,35951;1,0266;-0,56338;0,45123;-112,65;-0,20298;-0,35951;-0,026608;1,622;-0,027317;-0,3495;-0,35019;-0,20101;-0,35951;-1149,3;-0,31758;0,97406;-0,35951;-0,22165;23,4;-0,3497;-0,22165;-0,35951;-0,046328;-0,31758;-1,0496;0,62355;-0,21548;170,84;2,1453;2,1453;-0,57084;1,8524;-0,027317;-0,35194;0,025877;-0,10821;-0,2156;98,266;74,867;-3,4574;0,12716;17,233;-0,38317;-0,23624;0,45123;1,0266;0,46613;-0,050892;-0,050892;-0,35225;13,161;1,189;0;15,599;4,8753;231,02;1,5799;3,0218;B;T
0,22497;0,4855;0,18984;1,4227;27,686;0;0,22497;1,0598;1,3055;0,5145;0,24405;0,50094;0,21455;0,22497;632,68;0,57691;2,0598;0,22497;0,17233;17,064;0,23884;0,17233;1,1287;0,3802;0,57691;0,52579;0,041166;0,18153;95,938;3,8045;3,5194;-0,40317;1,3055;0,5145;-0,30883;0,96503;0,055053;0,18295;57,469;40,405;3,6862;1,2868;13,037;0,18373;0,14074;1,3161;0,44911;0,26284;1,425;1,425;-0,30883;0,43726;1,3234;0;21,39;9,0335;125,57;2,9068;3,6157;B;T
0,080596;0,41231;0,3879;1,988;7,1385;0;0,095936;1,4254;8,8349;0,58769;0,10222;0,24436;0,010859;0,095936;1568,7;0,23268;2,4254;0,095936;0,010859;8,7737;0,099782;0,009122;0,3074;0,56814;0,19547;1,7685;0,035901;0,011296;17,974;22,266;21,202;0,11849;8,8418;0,58769;0,013411;0,24788;0,13774;0,011294;28,225;19,451;0,37951;0,7888;8,8671;0,099782;0,011294;1,893;0,3926;0,044911;2,6793;2,6793;0,097591;0,13714;0,9046;0;41,602;18,765;16,22;22,503;40,279;B;T
-0,11585;0,69773;-0,037674;0,93798;-91,318;0;-0,11585;0,43322;1,393;0,30227;-0,091837;-0,19072;-0,036849;-0,11585;-4961,3;-0,073569;1,4332;-0,11585;-0,083169;87,588;-0,094215;-0,083169;1,1302;0,2553;-0,073569;-0,087573;0,49598;-0,06727;145,25;2,5317;2,2042;-0,13349;1,393;0,34846;-0,095831;0,014186;-0,78331;-0,067635;147,04;59,454;-0,34659;0,38771;79,334;-0,15874;-0,11395;0,81664;0,60747;0,39499;0,70262;0,80999;-0,095831;-0,38328;1,1213;0,15282;4,1672;6,1392;159,17;2,2931;3,238;B;T
0,15184;0,72775;0,25381;1,476;-12,629;0;0,15184;0,37411;3,6046;0,27226;0,20708;0,28479;0,052285;0,15184;1409,4;0,25897;1,3741;0,15184;0,042124;34,967;0,18841;0,042124;0,35389;-0,51011;0,25897;1,1922;0,19676;0,052275;57,198;6,5878;4,8264;0,20234;3,7194;0,45655;0,056135;0,091796;0,1078;0,052268;74,733;39,766;0,43971;0,73947;35,885;0,15178;0,042107;1,0814;0,53316;0,1518;1,2789;2,1446;0,056122;0,5577;0,94433;0,67689;10,438;9,1787;53,988;6,7608;16,932;B;T
0,25079;0,67863;-0,13089;0,71974;-89,903;-0,21709;0,30867;0,47337;1,6717;0,32125;0,39944;0,66092;0,28303;0,30867;523,53;0,69719;1,4736;0,30867;0,18465;42,762;0,3823;0,15003;0,61734;0,29683;0,61191;-0,1972;0,39878;0,20952;113,87;3,2316;2,224;0,17448;1,9089;0,52503;0,10438;0,045195;0,041373;0,22869;68,786;26,023;1,2805;0,46454;47,364;0,21783;0,1303;0,49532;0,46703;0,30944;0,484;0,79102;0,10445;0,78069;0,79067;0,63436;8,5355;14,026;101,97;3,5793;2,5186;B;T
-0,10176;0,71846;-0,1213;0,76336;-132,13;-0,10176;-0,10176;0,26116;0,9763;0,18763;-0,10176;-0,19852;-0,036402;-0,10176;-8322,1;-0,043859;1,3919;-0,10176;-0,11756;75,197;-0,040578;-0,11756;-0,10176;0,18763;-0,043859;-0,19929;0,82742;-0,11756;211,02;1,7297;-0,056479;-0,040578;1,0907;0,39348;-0,046877;0,00433;0,79604;-0,046877;164,06;88,866;-0,57062;0,41547;73,415;-0,11083;-0,12803;0,54465;0,51262;0,57815;0,30825;0,64643;-0,024278;-0,54235;1,0243;1,0971;4,8539;4,1073;216,15;1,6887;1,4221;B;T
0,02877;0,58824;0,2189;1,4803;-56,074;0;0,02877;0,69998;0,98627;0,41176;0,055458;0,063129;0,052765;0,02877;4125,8;0,088468;1,7;0,02877;0,02917;139,9;0,033903;0,02917;-0,022616;0,39751;0,088468;0,67279;0,59557;0,049946;177,42;2,3857;1,8483;0,048726;1,1427;0,41176;0,049404;0,016371;0,34295;0,034375;246,91;107,01;0,076106;0,84585;126,9;0,010633;0,010781;1,1469;0,45573;0,41916;1,2655;1,2655;0,049404;0,06987;0,95147;0;2,609;3,4109;168,66;2,1641;3,0313;B;T
-0,090287;1,5841;-0,81734;0,47467;-621,49;0;-0,090287;-0,3687;0,58459;-0,58407;-0,076725;-0,05803;-0,063868;-0,090287;-15486;-0,023569;0,63125;-0,090287;-0,15444;209,78;-0,0853;-0,15444;-0,87146;-0,090287;-0,023569;-3,1267;2,259;-0,14152;841,47;0,46409;0,4558;-0,090212;0,6453;-0,58407;-0,15432;0,17055;-1,6323;-0,14591;295,43;85,65;-0,26872;0,3865;169,84;-0,13825;-0,23649;0,46619;1,5559;2,1548;-2,2343;-2,2343;-0,15444;0,15458;1,1189;0;1,7399;4,2615;971,43;0,37574;2,2363;B;T
0,059568;0,87896;-0,17122;0,80521;-14,249;0,029597;0,082841;0,13763;4,6308;0,12097;0,13878;0,094249;0,022244;0,082841;3114,6;0,11719;1,1377;0,082841;0,017889;0,58564;0,12443;0,012863;0,082841;0,090458;0,090712;-0,58619;0,1856;0,025554;70,794;5,1585;5,1585;0,09902;4,6729;0,12097;0,021383;0,022212;0,20263;0,02687;54,246;53,66;8,0171;0,030665;0,59812;0,10427;0,022516;0,80521;0,87896;0,19385;0,41417;0,41417;0,021379;0,49241;0,9703;0;623,25;6,802;69,28;5,2685;15,854;B;T
-0,044904;1,3814;0,56999;2,4994;0,29965;-0,34681;-0,044904;-0,27609;1,6226;-0,38139;-0,01303;-0,11813;-0,019758;-0,044904;-15727;-0,023208;0,72391;-0,044904;-0,027674;96,73;-0,033365;-0,027674;-0,22808;-0,39187;-0,023208;11,424;0,80216;-0,013412;82,097;4,5837;1,2614;-0,067506;1,7294;-0,18716;-0,041604;0,57442;-2,2438;-0,020563;164,61;67,881;-0,10442;1,7056;90,077;-0,046209;-0,028479;0,6878;0,38013;0,21816;-7,6438;-3,7512;-0,041586;0,11774;1,0075;-0,50926;3,7734;5,3771;85,511;4,2685;32,52;B;T
0,002958;0,77675;-0,04624;0,84302;-47,291;0;0,002958;0,28741;1,0032;0,22325;0,011805;0,010041;0,019051;0,002958;14834;0,024606;1,2874;0,002958;0,002948;30,83;0,009816;0,002948;0,00973;0,22035;0,024606;-0,061515;0,76674;0,011767;105,73;3,4529;1,3094;-0,013732;1,0289;0,28755;-0,013688;0,027356;0,99696;0,009784;87,413;56,583;0,034904;0,31504;30,41;-0,006339;-0,006319;0,31968;0,29455;0,28961;0,29699;0,38254;-0,013649;0,013248;0,98849;0,28804;11,839;6,4507;107,17;3,4059;1,3346;B;T
-0,26208;0,68135;-0,11256;0,83479;-8,7645;-0,26208;-0,28388;0,42024;1,034;0,28633;-0,28388;-0,41664;-0,022712;-0,28388;-1526,8;-0,23906;1,4677;-0,28388;-0,039583;2,5388;-0,28502;-0,036543;-0,28388;0,28633;-0,20706;-0,26104;0,091802;-0,039583;35,856;10,18;-0,41832;-0,28502;7,585;0,28633;-0,039742;0,038793;-0,13656;-0,039742;27,603;25,064;-5,2537;0,76158;2,6252;-0,40602;-0,056613;0,83479;0,68135;0,098236;0,66401;0,66401;0,032897;-0,9153;0,9671;0;143,77;14,563;34,677;10,526;16,632;B;T
-0,34347;0,74735;0,21947;1,295;-38,463;-0,68706;-0,34347;0,33806;2,75;0,25265;-0,30136;-0,46167;-0,11388;-0,34347;-871,05;-0,41904;1,3381;-0,34347;-0,1249;71,189;-0,30152;-0,1249;-0,75962;0,12153;-0,41904;6,0045;0,25491;-0,1249;88,777;4,1114;4,0929;-0,30864;2,7589;0,25265;-0,11223;0,071306;-0,091852;-0,10965;120,84;49,647;-0,64039;0,79223;64,001;-0,33183;-0,12067;1,2892;0,74398;0,24322;6,9123;6,9123;-0,11231;-1,3595;1,1087;0;5,1272;7,352;98,747;3,6963;75,237;B;T
0,016964;0,75503;0,081574;1,1268;-197,07;0,002708;0,016964;0,32445;0,8879;0,24497;0,06201;0,026366;0,019106;0,016964;16245;0,022468;1,3245;0,016964;0,019106;40,73;0,072283;0,019106;0,049082;0,21637;0,022468;0,29661;0,84022;0,037342;331,67;1,2777;1,0888;0,076828;0,89533;0,25185;0,086528;0,68618;0,34818;0,081409;116,54;75,808;0,17121;0,97279;43,992;0;0;0,9602;0,64341;0,90868;0,89074;0,91577;0,20253;0,069249;0,96847;0,028093;8,9614;4,8148;264,49;1,38;3,2285;B;T
0,11854;0,51946;0,37642;1,9615;-80,058;0;0,11854;0,92506;1,1781;0,48054;0,14253;0,30277;0,12781;0,11854;1259,3;0,28985;1,9251;0,11854;0,10062;185,99;0,14069;0,10062;0,55921;0,29428;0,28985;1,6233;0,44006;0,12039;138,94;2,6778;2,0182;0,14961;1,1908;0,60513;0,12699;0,008168;0,10025;0,11942;236,94;50,946;0,19746;1,5415;208,99;0,10866;0,092237;1,4783;0,39151;0,37344;2,0723;2,6096;0,12696;0,24667;0,88039;0,25928;1,9625;7,1645;121,3;3,009;5,0803;B;T
0,24735;0,091413;0,82773;10,785;203,72;0;0,29348;9,9377;1,6659;0,90843;0,29353;3,4693;0,19093;0,29348;104,9;3,4794;10,939;0,29348;0,17617;0,13127;0,2737;0,14848;0,6427;0,85972;2,9747;9,4334;-0,22321;0,17617;21,657;16,876;15,617;0,24009;1,7211;0,90843;0,14412;5,8686;0,010216;0,1643;91,122;90,991;412,85;5,8757;0,15318;0,24912;0,14955;9,9803;0,084593;0,059257;10,353;10,353;0,14415;0,27228;0,82943;0;2780,5;4,0114;18,535;19,693;18,985;B;T
-2,1693;5,8985;-5,0085;0,14805;-213,16;-2,7832;-2,1693;-0,83033;7,1646;-4,8977;-2,1693;-0,36901;-0,30278;-2,1693;-992,45;-0,36778;0,16953;-2,1693;-0,30278;26,207;-2,1617;-0,30278;-2,1693;-4,9525;-0,36778;-38,626;0,80449;-0,30049;271,87;1,5875;1,5822;-2,1101;7,1797;-4,8977;-0,29452;0,023448;-0,090957;-0,30171;37,317;11,11;-4,2171;0,11095;20,119;-2,1617;-0,30171;0,14755;5,8788;0,62991;-37,772;-37,772;-0,10159;0,44293;1,1072;0;13,928;32,852;299,49;1,2187;55,254;B;T
-0,1831;0,98587;-0,43579;0,55797;-63,187;0;-0,1831;0,014328;3,6975;0,014126;-0,15547;-0,18573;-0,036493;-0,1831;-2666,9;-0,13686;1,0143;-0,1831;-0,049521;19,787;-0,15772;-0,049521;-0,092395;-0,084311;-0,13686;-0,9686;0,2403;-0,042047;95,013;3,9531;3,9531;-0,090733;3,7427;0,014126;-0,024539;0,13869;-0,29999;-0,042656;40,805;21,018;-0,91351;0,342;18,772;-0,20589;-0,055684;0,55797;0,98587;0,25296;0,031396;0,031396;-0,024293;-12,963;1,0413;0;18,447;17,366;97,321;3,7505;8,2182;B;T
-0,051465;0,90463;-0,56854;0,27253;-72,373;-0,77105;-0,051465;0,10543;3,3133;0,095374;0,039917;-0,065852;-0,001398;-0,051465;-71265;-0,005122;1,1054;-0,051465;-0,015533;16,302;0,039775;-0,015533;-0,11433;-0,104;-0,005122;-0,7224;0,25434;-0,01179;79,739;4,6204;3,9916;-0,26417;3,651;0,095374;-0,07973;0,079259;0,34818;0,012005;16,639;0,33766;-0,34778;0,26861;14,958;-0,007057;-0,00213;0,23544;0,78152;0,21643;0,12118;0,12118;-0,079708;-0,53961;0,98903;0;22,39;1081;86,095;4,2395;4,2099;B;T
-0,11856;0,26668;0,65911;3,7154;-13,071;-1,1099;-0,11856;2,7498;1,1914;0,73332;-0,11856;-0,48844;-0,099517;-0,11856;-820,99;-0,44459;3,7498;-0,11856;-0,099517;201,93;-0,11465;-0,099517;-0,11856;-1,0344;-0,44459;6,7118;0,20429;-0,0982;101,98;5,4062;4,9208;-0,1152;1,1991;0,73332;-0,096697;0,29224;-0,077537;-0,09623;254,56;52,633;-0,17988;3,0076;183,33;-0,11465;-0,09623;3,3818;0,24273;0,18497;7,4675;7,4675;0,27079;-0,16168;0,7295;0;1,8075;6,9348;74,366;4,9081;12,132;B;T
-0,3777;5,1196;-4,5447;0,11229;-613,86;-0,3777;-0,3777;-0,86696;0,98755;-4,4385;-0,3777;-0,073775;-0,12263;-0,3777;-5383,4;-0,067801;0,19533;-0,3777;-0,13343;37,481;0,008632;-0,13343;-0,3777;-4,4385;-0,067801;-10,691;1,8085;-0,13343;651,94;0,55987;0,001686;0,008632;2,9269;-4,4385;0,00305;0,000058;4,2921;0,00305;74,091;36,61;-1,2994;0,055515;37,015;-0,02195;-0,007755;0,11229;5,1196;1,7861;-10,441;-10,441;-0,01261;0,085096;1,0126;0;9,7382;9,97;660,16;0,5529;6,6584;B;T
-0,36555;0,38156;0,11993;1,3292;-21,633;-0,36555;-0,3676;1,4817;0,82275;0,56535;-0,3676;-1,009;-0,13831;-0,3676;-519,17;-0,70304;2,6208;-0,3676;-0,18954;42,036;-0,35162;-0,18848;-0,3676;0,56535;-0,69767;0,23253;0,1891;-0,18954;56,409;6,4706;-0,92153;-0,35162;2,0348;0,5826;-0,1813;0,12917;-0,049725;-0,1813;82,276;40,239;-1,6366;0,71608;34,585;-0,45097;-0,23252;1,2691;0,36431;0,15455;1,0961;1,1296;-0,21544;-0,6466;1,2154;0,030513;8,6829;9,0708;68,562;5,3237;3,7604;B;T
-0,90708;0,26518;-0,015367;0,90474;-12,691;0;-0,90708;2,771;0,67575;0,73482;-0,89473;-5,6232;-1,0145;-0,90708;-141,19;-2,5851;3,771;-0,90708;-1,3423;11,934;-0,90084;-1,3423;-0,90708;0,18141;-2,5851;-0,017993;0,32877;-1,3241;58,928;10,003;6,085;-0,3234;0,71979;0,73482;-0,47858;0,33864;-0,013013;-1,3331;49,324;37,39;-41,054;0,76777;4,9978;-1,1224;-1,661;0,55036;0,16131;0,099969;0,86039;0,86039;-0,47858;-1,2344;2,2589;0;30,584;9,762;87,13;4,1891;0,79123;B;T
-0,13176;0,85212;-0,1409;0,7114;-44,537;0;-0,13196;0,17355;1,51;0,14788;-0,11838;-0,27028;-0,045891;-0,13196;-4488,5;-0,081318;1,1735;-0,13196;-0,087392;12,241;-0,11838;-0,087263;-0,13196;-0,11316;-0,081088;-0,2159;0,56104;-0,078397;104,8;3,5208;2,0172;-0,1903;1,6005;0,30914;-0,12603;0,037566;-0,50978;-0,078403;79,524;67,283;-2,6019;0,14129;10,753;-0,18105;-0,1199;0,4076;0,48822;0,28403;0,2266;0,4737;-0,12608;-0,891;1,074;1,0905;29,817;5,4249;118,02;3,0928;2,3137;B;T
-0,13135;0,91209;-0,046074;0,94943;-94,089;0;-0,13914;0,096391;2,1546;0,087917;-0,10925;-0,1527;-0,059546;-0,13914;-2594,8;-0,14066;1,0964;-0,13914;-0,064578;88,711;-0,11805;-0,060961;-0,12563;0,082187;-0,13212;-0,34155;0,4131;-0,05599;146,98;2,4971;2,4946;-0,10798;2,1659;0,088823;-0,050118;0,048428;-0,28359;-0,05479;139,08;50,365;-0,25082;0,62314;84,005;-0,12889;-0,059822;0,94848;0,91117;0,40046;0,65172;0,65844;-0,050162;-1,494;1,0505;0,010299;4,1145;7,2471;154,36;2,3647;15,972;B;T
0,002669;0,47659;0,23826;1,4999;-19,192;0;0,004038;1,0982;2,8242;0,52341;0,004038;0,008472;0,00143;0,004038;43082;0,008472;2,0982;0,004038;0,00143;50,11;0,021694;0,000945;0,004038;0,28966;0,0056;0,83559;0,16828;0,007003;102,88;5,8828;5,8828;0,020736;2,8254;0,52341;0,007342;0,0028;0,73228;0,007682;92,216;42,106;0,006884;0,81634;50,476;0,021694;0,007682;1,4999;0,47659;0,16999;1,8356;1,8356;0,40128;0,005099;0,59856;0;7,2839;8,6686;61,595;5,9258;9,9045;B;T
0,097567;0,17856;0,46554;3,6072;49,349;0;0,097567;4,6002;2,6758;0,82141;0,098461;0,54641;0,05692;0,097567;427,91;0,85298;5,6004;0,097567;0,036462;15,143;0,096871;0,036462;0,20167;-0,02384;0,85298;1,3081;-0,006474;0,036781;25,823;14,45;14,45;0,15206;2,6786;0,82141;0,056828;1,1437;0,039258;0,036202;60,002;44,859;0,87886;1,7655;15,705;0,042131;0,015745;3,6072;0,17856;0,069204;2,308;2,308;0,056797;0,11878;0,96327;0;24,103;8,1366;24,357;14,986;7,5185;B;T
-0,10004;0,20498;0,53852;3,6271;-58,411;-0,10004;-0,077304;3,7237;0,51043;0,7633;-0,077304;-0,37712;-0,18274;-0,077304;-1479,2;-0,24676;4,8785;-0,077304;-0,27928;142,18;-0,34741;-0,36144;-0,077304;0,7633;-0,3577;2,0999;0,72949;-0,27928;137,97;2,6454;-1,6948;-0,34741;0,82858;0,7633;-1,2551;2,5242;-0,021015;-1,2551;298,14;155,96;-0,92785;3,1011;72,575;-0,37413;-1,3517;3,6271;0,20498;0,37801;2,9765;2,9765;-0,95912;-0,13107;1,9591;0;2,5671;2,3404;270,31;1,3503;1,0793;B;T
0,11235;1,7399;-0,51425;0,43445;-82,297;-0,32201;0,11235;-0,42524;3,4144;-0,73987;0,14262;0,12356;0,059388;0,11235;3131,9;0,11654;0,57476;0,11235;0,032906;28,145;0,14252;0,032906;0,13402;-0,20994;0,11654;-0,85005;0,50184;0,041769;95,228;3,8399;2,0068;-0,071064;3,6344;0,0907;-0,020813;0,029033;0,24897;0,041742;39,409;11,264;0,42675;0,31857;27,522;0,052104;0,01526;0,22705;0,9093;0,26042;-1,223;0,14992;-0,020766;-0,15185;0,96072;-1,1226;12,969;32,404;97,205;3,7549;5,6438;B;T
